"px","response","se"
174628,13.2308246100964,0.238751944896759
174628,13.2308246100964,0.238751944896759
174628,13.2308246100964,0.238751944896759
174629,13.2818803771815,0.242271493645966
174629,13.2818803771815,0.242271493645966
174629,13.2818803771815,0.242271493645966
174629,13.2818803771815,0.242271493645966
174629,13.2818803771815,0.242271493645966
174629,13.2818803771815,0.242271493645966
174629,13.2818803771815,0.242271493645966
174629,13.2818803771815,0.242271493645966
174629,13.2818803771815,0.242271493645966
174630,13.3181360895575,0.244060217505024
174630,13.3181360895575,0.244060217505024
174630,13.3181360895575,0.244060217505024
174630,13.3181360895575,0.244060217505024
174631,13.3130345397712,0.240728690050665
174632,13.3281984893398,0.240020025766902
174633,13.3548406056686,0.240718050740564
174634,13.4307439262734,0.247537047279807
174635,13.4989178923074,0.253884988608176
174636,13.5157015917342,0.253343539079085
174637,13.592693120794,0.261337370867033
174638,13.623200957496,0.262792401471755
174639,13.6544757035889,0.264400614851044
174640,13.6849961303685,0.265936133992988
174641,13.6658566602448,0.260341219315934
174642,13.7411398312535,0.268389095692951
174643,13.7627936939218,0.268717931536249
174644,13.7955030970207,0.270720456210112
174645,13.8076127293757,0.269726763922859
174646,13.8323297008277,0.270626758991398
174647,13.8466153885231,0.270074913196928
174648,13.9421261602834,0.281525137298594
174649,13.8990973708595,0.272501763138641
174650,13.9430208835987,0.276277496349962
174651,13.9659399314976,0.277091536337095
174652,13.9954118333287,0.278875071159273
174653,14.0355952560917,0.282230970947179
174654,14.0022327124772,0.275354850937188
174655,14.039395964401,0.278249138608001
174656,14.094427656328,0.28364672176896
174657,14.1380144095382,0.287566005430945
174658,14.1677601772638,0.289565045430225
174659,14.1481855644705,0.284805142746744
174660,14.1578944952707,0.284233173877499
174661,14.1552009001719,0.282234952805309
174662,14.1812512707491,0.283879325395259
174663,14.2324144819061,0.288653982455818
174664,14.4844614989787,0.323454397762721
174665,14.5234803650185,0.327161792338858
174666,14.5259360952467,0.324864020219923
174667,14.7157538869959,0.354829387898583
174668,15.1237790559676,0.433349158943424
174669,15.1834200742283,0.44195498108903
174670,15.2273598211461,0.447167146366178
174671,15.2655964496348,0.451147680119638
174672,14.6632720657784,0.33196244287719
174673,14.6501222016763,0.327804018367407
174674,14.7356395360843,0.338681125264106
174675,14.519889097619,0.307647528846288
174676,14.4439477239412,0.299234885394668
174677,14.4802271675803,0.302248976462694
174678,14.4747720363118,0.30154798368642
174679,14.5973894441939,0.312872851457211
174680,14.4052552169635,0.297298532511031
174681,14.4592401598718,0.301159621872434
174682,14.1922483434292,0.295882549426833
174683,14.2247215874966,0.298090482679997
174684,14.3608003305248,0.30086719581494
174685,14.4918977822949,0.306448781056639
174686,14.6362863636118,0.315566797597767
174687,14.4985028114376,0.309387446031336
174688,14.3557336938232,0.309734766968293
174689,14.5240448612138,0.313365235370477
174690,14.6783384893069,0.320996945519353
174691,14.7087618757196,0.323631611359191
174692,14.7076586290046,0.324602100177725
174693,14.884682333133,0.336985400668831
174694,14.8603115148006,0.335528142224938
174695,14.9022339225053,0.339097066193174
174696,14.9834545789598,0.345886450886008
174697,14.9801628249403,0.345924843514241
174698,14.8866238062641,0.340534776782394
174699,14.9934649686516,0.347983863781714
174700,14.9354411680709,0.345388600416378
174701,14.9602002319671,0.347854893507734
174702,14.8443211487637,0.345306503749014
174703,14.758374113635,0.346942883757383
174704,14.7492427742834,0.349794357221815
174705,14.6454060936459,0.355615303603741
174706,14.5708497546103,0.363057957259497
174707,14.3720252704778,0.383434171821568
174708,14.4065304697527,0.385022490438889
174709,14.6100614446279,0.373089509866425
175102,9.00851035277692,0.466670433093948
175103,9.06139731782257,0.461617955698502
175104,9.13306614832763,0.455191426292141
175105,9.17260663001873,0.451377803275946
175106,9.23222770043984,0.446151084172971
175107,9.29063358677895,0.44116346771195
175108,9.33672480919958,0.437083364979229
175109,9.34345615209338,0.43552326072235
175110,9.44955433299256,0.427977926516182
175111,9.37649629386778,0.431254108912916
175112,9.3920628206093,0.4292314106783
175113,9.28639136394688,0.437368440078757
175114,9.3487509536848,0.43138777738031
175115,9.39381563369728,0.427039506253782
175116,9.53036974562156,0.415860142485285
175117,9.52223760378622,0.415543913772355
175118,9.47722743325497,0.418517342620377
175119,9.52810882285563,0.413747993288702
175120,9.58155543632556,0.40886583781218
175121,9.69941628676455,0.399700418400813
175122,9.72566821753663,0.396978660258836
175123,9.75030589867663,0.394367640169637
175124,9.82781399342036,0.388636481500462
175125,9.84265724277581,0.386561267080248
175126,9.83787169004746,0.385722326780899
175127,9.82802708004493,0.385441616697386
175128,9.94240117539464,0.377329153033684
175129,9.97025004857958,0.374567914701247
175130,9.96875770732673,0.373467564541197
175131,9.98590657243917,0.371367964275951
175132,9.83037615486619,0.383016222321942
175133,9.78602892818215,0.387638943430535
175134,9.93470558531941,0.373190816316841
175135,10.10487850777,0.360036826163733
175136,10.1915784425106,0.354185685934693
175137,10.279319616948,0.349037556902543
175138,10.2912525361887,0.346960787685496
175139,10.3292018655851,0.34394097241486
175140,10.4372769864342,0.339161224186002
175141,10.5148228236078,0.335966953554439
175142,10.4966474300339,0.333916090689087
175143,10.4970476628606,0.331869815846841
175144,10.5834704940272,0.328414167244563
175145,10.6224701954626,0.325809380992477
175146,10.6216226393388,0.323538077978152
175147,10.652883064142,0.320993167324531
175148,10.6047777862285,0.319940716586049
175149,10.6198148793525,0.317808591452067
175150,10.6765131014156,0.314540925964588
175151,10.6510610863821,0.313642739369542
175152,10.7395884474892,0.309460251325895
175153,10.6792757222059,0.309783363104083
175154,10.7355544577289,0.306255342300739
175155,10.7806008618203,0.303280437471163
175156,10.8254921999231,0.300410473314609
175157,10.7626770350901,0.301363997942108
175158,10.8505149643094,0.296573369447908
175158,10.8505149643094,0.296573369447908
175158,10.8505149643094,0.296573369447908
175158,10.8505149643094,0.296573369447908
175159,10.8727526439818,0.294415566682534
175159,10.8727526439818,0.294415566682534
175159,10.8727526439818,0.294415566682534
175159,10.8727526439818,0.294415566682534
175160,10.9022987576596,0.292032570183579
175160,10.9022987576596,0.292032570183579
175160,10.9022987576596,0.292032570183579
175160,10.9022987576596,0.292032570183579
175161,10.955889364886,0.288966516324443
175161,10.955889364886,0.288966516324443
175161,10.955889364886,0.288966516324443
175161,10.955889364886,0.288966516324443
175162,11.0794469159006,0.285420585414567
175162,11.0794469159006,0.285420585414567
175162,11.0794469159006,0.285420585414567
175162,11.0794469159006,0.285420585414567
175163,11.1478925481299,0.283428022365005
175163,11.1478925481299,0.283428022365005
175163,11.1478925481299,0.283428022365005
175163,11.1478925481299,0.283428022365005
175164,11.039225630244,0.282203696007514
175164,11.039225630244,0.282203696007514
175164,11.039225630244,0.282203696007514
175164,11.039225630244,0.282203696007514
175165,11.050559274511,0.280435194986535
175165,11.050559274511,0.280435194986535
175165,11.050559274511,0.280435194986535
175165,11.050559274511,0.280435194986535
175166,11.0793327580275,0.278211688209646
175166,11.0793327580275,0.278211688209646
175166,11.0793327580275,0.278211688209646
175166,11.0793327580275,0.278211688209646
175167,11.1297149535577,0.275472956094434
175167,11.1297149535577,0.275472956094434
175167,11.1297149535577,0.275472956094434
175167,11.1297149535577,0.275472956094434
175168,11.2078523942204,0.272595157727239
175168,11.2078523942204,0.272595157727239
175168,11.2078523942204,0.272595157727239
175168,11.2078523942204,0.272595157727239
175169,11.2956179665716,0.270575632839464
175169,11.2956179665716,0.270575632839464
175169,11.2956179665716,0.270575632839464
175169,11.2956179665716,0.270575632839464
175170,11.1260615958524,0.271975147670998
175170,11.1260615958524,0.271975147670998
175170,11.1260615958524,0.271975147670998
175170,11.1260615958524,0.271975147670998
175171,11.3170331065796,0.266334368194956
175171,11.3170331065796,0.266334368194956
175171,11.3170331065796,0.266334368194956
175171,11.3170331065796,0.266334368194956
175172,11.3981701710886,0.264841049497619
175172,11.3981701710886,0.264841049497619
175172,11.3981701710886,0.264841049497619
175172,11.3981701710886,0.264841049497619
175173,11.3242754798995,0.262577614241154
175173,11.3242754798995,0.262577614241154
175173,11.3242754798995,0.262577614241154
175173,11.3242754798995,0.262577614241154
175174,11.1554139198911,0.268225403989887
175174,11.1554139198911,0.268225403989887
175174,11.1554139198911,0.268225403989887
175174,11.1554139198911,0.268225403989887
175175,11.3404525593365,0.259291208422247
175175,11.3404525593365,0.259291208422247
175175,11.3404525593365,0.259291208422247
175175,11.3404525593365,0.259291208422247
175176,11.4093096496075,0.25672719296811
175176,11.4093096496075,0.25672719296811
175176,11.4093096496075,0.25672719296811
175176,11.4093096496075,0.25672719296811
175177,11.3812716083887,0.255785538604083
175177,11.3812716083887,0.255785538604083
175177,11.3812716083887,0.255785538604083
175177,11.3812716083887,0.255785538604083
175178,11.2763779477885,0.25972356161253
175179,11.325320931849,0.256566687556561
175180,11.4283708228571,0.251276924694333
175181,11.4764935212476,0.248834975985839
175182,11.4280795478879,0.250037880497403
175183,11.3457571277968,0.255511961139263
175184,11.3569234398916,0.255141455568114
175185,11.5048408534604,0.245171081193904
175186,11.6006831531162,0.240733474077774
175187,11.6124649363746,0.23964304936327
175188,11.6746995085196,0.237068643875616
175189,11.7096801304701,0.235386768550926
175190,11.6954443471423,0.235029949743706
175191,11.7871506011122,0.232107972768934
175192,11.8930669782305,0.230790567673896
175193,11.9528392320026,0.230124996573845
175194,11.9226624001709,0.227950430081074
175195,12.0749134481585,0.230199019067619
175196,12.351063677713,0.250472608534528
175197,12.1292895320085,0.22801131113436
175198,12.1906189534904,0.228888261825226
175199,12.1283703575382,0.223666862057038
175200,12.1723325863413,0.22329827913023
175201,12.0865687026389,0.220014236540779
175202,12.1481055750392,0.219343746079807
175202,12.1481055750392,0.219343746079807
175202,12.1481055750392,0.219343746079807
175202,12.1481055750392,0.219343746079807
175203,12.1913969328862,0.218740418654595
175203,12.1913969328862,0.218740418654595
175203,12.1913969328862,0.218740418654595
175203,12.1913969328862,0.218740418654595
175204,12.1620074200165,0.217294517153815
175204,12.1620074200165,0.217294517153815
175204,12.1620074200165,0.217294517153815
175204,12.1620074200165,0.217294517153815
175205,12.2121237706329,0.216612809032771
175205,12.2121237706329,0.216612809032771
175205,12.2121237706329,0.216612809032771
175205,12.2121237706329,0.216612809032771
175206,12.2840268215698,0.216667537971182
175206,12.2840268215698,0.216667537971182
175206,12.2840268215698,0.216667537971182
175206,12.2840268215698,0.216667537971182
175207,12.3040636508181,0.21581113763902
175207,12.3040636508181,0.21581113763902
175207,12.3040636508181,0.21581113763902
175207,12.3040636508181,0.21581113763902
175208,12.2997783635062,0.214579476639178
175208,12.2997783635062,0.214579476639178
175208,12.2997783635062,0.214579476639178
175208,12.2997783635062,0.214579476639178
175209,12.373486689059,0.215013640423524
175209,12.373486689059,0.215013640423524
175209,12.373486689059,0.215013640423524
175209,12.373486689059,0.215013640423524
175210,12.4158929339527,0.215001146934394
175210,12.4158929339527,0.215001146934394
175210,12.4158929339527,0.215001146934394
175210,12.4158929339527,0.215001146934394
175211,12.4780288957755,0.216034821096169
175212,12.5142969607336,0.216104666258922
175212,12.5142969607336,0.216104666258922
175212,12.5142969607336,0.216104666258922
175212,12.5142969607336,0.216104666258922
175213,12.5582142957091,0.216703351354041
175213,12.5582142957091,0.216703351354041
175213,12.5582142957091,0.216703351354041
175213,12.5582142957091,0.216703351354041
175214,12.6154656815811,0.21836012951585
175214,12.6154656815811,0.21836012951585
175214,12.6154656815811,0.21836012951585
175214,12.6154656815811,0.21836012951585
175215,12.6141159619105,0.21629123202486
175215,12.6141159619105,0.21629123202486
175215,12.6141159619105,0.21629123202486
175215,12.6141159619105,0.21629123202486
175216,12.7265087684539,0.222492676248063
175216,12.7265087684539,0.222492676248063
175216,12.7265087684539,0.222492676248063
175216,12.7265087684539,0.222492676248063
175217,12.8037899743355,0.22723642271728
175217,12.8037899743355,0.22723642271728
175217,12.8037899743355,0.22723642271728
175217,12.8037899743355,0.22723642271728
175218,12.7709875353342,0.221519180819
175218,12.7709875353342,0.221519180819
175218,12.7709875353342,0.221519180819
175218,12.7709875353342,0.221519180819
175219,12.8214461591536,0.223637972193163
175219,12.8214461591536,0.223637972193163
175219,12.8214461591536,0.223637972193163
175219,12.8214461591536,0.223637972193163
175220,12.8273153119745,0.221772221873284
175220,12.8273153119745,0.221772221873284
175220,12.8273153119745,0.221772221873284
175220,12.8273153119745,0.221772221873284
175221,12.9430013708484,0.230860976128756
175221,12.9430013708484,0.230860976128756
175221,12.9430013708484,0.230860976128756
175221,12.9430013708484,0.230860976128756
175221,12.9430013708484,0.230860976128756
175221,12.9430013708484,0.230860976128756
175221,12.9430013708484,0.230860976128756
175221,12.9430013708484,0.230860976128756
175221,12.9430013708484,0.230860976128756
175222,12.9087478368207,0.224567415750206
175222,12.9087478368207,0.224567415750206
175222,12.9087478368207,0.224567415750206
175222,12.9087478368207,0.224567415750206
175222,12.9087478368207,0.224567415750206
175222,12.9087478368207,0.224567415750206
175222,12.9087478368207,0.224567415750206
175222,12.9087478368207,0.224567415750206
175222,12.9087478368207,0.224567415750206
175223,12.9711679888681,0.228403210554232
175223,12.9711679888681,0.228403210554232
175223,12.9711679888681,0.228403210554232
175223,12.9711679888681,0.228403210554232
175223,12.9711679888681,0.228403210554232
175223,12.9711679888681,0.228403210554232
175223,12.9711679888681,0.228403210554232
175223,12.9711679888681,0.228403210554232
175223,12.9711679888681,0.228403210554232
175224,12.9855163403893,0.227329468237062
175224,12.9855163403893,0.227329468237062
175224,12.9855163403893,0.227329468237062
175224,12.9855163403893,0.227329468237062
175224,12.9855163403893,0.227329468237062
175224,12.9855163403893,0.227329468237062
175224,12.9855163403893,0.227329468237062
175224,12.9855163403893,0.227329468237062
175224,12.9855163403893,0.227329468237062
175225,13.0545265597705,0.232277519274937
175225,13.0545265597705,0.232277519274937
175225,13.0545265597705,0.232277519274937
175225,13.0545265597705,0.232277519274937
175225,13.0545265597705,0.232277519274937
175225,13.0545265597705,0.232277519274937
175225,13.0545265597705,0.232277519274937
175225,13.0545265597705,0.232277519274937
175225,13.0545265597705,0.232277519274937
175226,13.0648688455622,0.230746203528295
175226,13.0648688455622,0.230746203528295
175226,13.0648688455622,0.230746203528295
175226,13.0648688455622,0.230746203528295
175226,13.0648688455622,0.230746203528295
175226,13.0648688455622,0.230746203528295
175226,13.0648688455622,0.230746203528295
175226,13.0648688455622,0.230746203528295
175226,13.0648688455622,0.230746203528295
175227,13.0772831195699,0.22955196785623
175227,13.0772831195699,0.22955196785623
175227,13.0772831195699,0.22955196785623
175227,13.0772831195699,0.22955196785623
175227,13.0772831195699,0.22955196785623
175227,13.0772831195699,0.22955196785623
175227,13.0772831195699,0.22955196785623
175227,13.0772831195699,0.22955196785623
175227,13.0772831195699,0.22955196785623
175228,13.1087319215044,0.230491540780861
175228,13.1087319215044,0.230491540780861
175228,13.1087319215044,0.230491540780861
175228,13.1087319215044,0.230491540780861
175228,13.1087319215044,0.230491540780861
175228,13.1087319215044,0.230491540780861
175228,13.1087319215044,0.230491540780861
175228,13.1087319215044,0.230491540780861
175228,13.1087319215044,0.230491540780861
175229,13.160230380719,0.233764332476193
175229,13.160230380719,0.233764332476193
175229,13.160230380719,0.233764332476193
175229,13.160230380719,0.233764332476193
175229,13.160230380719,0.233764332476193
175229,13.160230380719,0.233764332476193
175229,13.160230380719,0.233764332476193
175229,13.160230380719,0.233764332476193
175229,13.160230380719,0.233764332476193
175230,13.1724008799409,0.232617668849104
175230,13.1724008799409,0.232617668849104
175230,13.1724008799409,0.232617668849104
175230,13.1724008799409,0.232617668849104
175230,13.1724008799409,0.232617668849104
175230,13.1724008799409,0.232617668849104
175230,13.1724008799409,0.232617668849104
175230,13.1724008799409,0.232617668849104
175230,13.1724008799409,0.232617668849104
175231,13.1948199425952,0.232699303308005
175231,13.1948199425952,0.232699303308005
175231,13.1948199425952,0.232699303308005
175231,13.1948199425952,0.232699303308005
175232,13.2207656264711,0.233221449768227
175233,13.2804427883916,0.237689690715123
175234,13.3004941721518,0.237592490688372
175235,13.3416264180321,0.240065338662374
175236,13.4118590328759,0.246387102274656
175237,13.4374304783795,0.247056772529045
175238,13.4685131231736,0.248497591488878
175239,13.5228510189089,0.253156795726778
175240,13.5920630101815,0.260192911440683
175241,13.5782598050468,0.255344562614858
175242,13.6087523789344,0.256884998100355
175243,13.6296512851012,0.257128630738498
175244,13.6641125749363,0.25929418468828
175245,13.6852225237762,0.259641913555855
175246,13.7005651233677,0.259252259541905
175247,13.7370483094334,0.261785166381821
175248,13.7680219935568,0.263605927897221
175249,13.8672713010225,0.275381924082497
175250,13.8174977501583,0.265640173135185
175251,13.8602364304219,0.269183419679401
175252,13.8578995301018,0.266608410566421
175253,13.8833951450914,0.267859643361556
175254,13.9546193847856,0.275368847994073
175255,13.9285167681954,0.269701269782527
175256,13.9555583725881,0.271256601705573
175257,14.0185785019269,0.277607257694026
175258,14.0336690047483,0.277602327858788
175259,14.0337668353509,0.275735006989295
175260,14.0513908488702,0.276227660025251
175261,14.0488304746677,0.274350741457924
175262,14.0750764329387,0.276007289592334
175263,14.1578754508597,0.284646289879627
175264,14.2417095445268,0.294052019180864
175265,14.3963568486822,0.315060332027871
175266,14.7605363737235,0.378533110205479
175267,14.9422055248377,0.412236671788881
175268,15.0475227021563,0.430659050492847
175269,15.0909289505653,0.435729251520491
175270,15.1385438640043,0.441744739105861
175271,15.0971851018376,0.428396227901309
175272,14.8425264473662,0.372697900698358
175273,14.7579395876731,0.35395885546615
175274,14.5787617886767,0.322372268402321
175275,14.5466287685341,0.316031545859523
175276,14.3903915175074,0.29659482749904
175277,14.3098060316597,0.289539261871191
175278,14.3133990862818,0.290097475447294
175279,14.4274564621209,0.299029083843114
175280,14.4163788852702,0.298100034164725
175281,14.2875601808348,0.291102980821052
175282,14.1812625422281,0.290308617544083
175283,14.1906473676335,0.292519218592178
175284,14.3877813581199,0.298826871268819
175285,14.1614525921866,0.297810659525038
175286,14.3880948694954,0.301464410364086
175287,14.3240856753037,0.301960547908088
175288,14.49129758961,0.308091307007294
175289,14.4646735057948,0.308494369757788
175290,14.5710905574062,0.314131644932639
175291,14.6684578861672,0.320636144947287
175292,14.7747714085791,0.328959049756912
175293,14.7444263435282,0.327031984008972
175294,14.8129096039366,0.332585483286654
175295,14.8297598878175,0.33427706681181
175296,14.9954025355392,0.34923025887339
175297,14.9335430846541,0.343299552373994
175298,14.8928584295228,0.340479033320191
175299,14.8296595217878,0.337409945904575
175300,14.9913707646204,0.348943379748346
175301,14.9217647388706,0.344703820749497
175302,14.7251354946103,0.339150898540722
175303,14.605607012261,0.342331465986684
175304,14.6104116198072,0.345379079974774
175305,14.5870524376682,0.349421418918301
175306,14.4590515053092,0.359771039359225
175307,14.4253507256579,0.366553495326242
175308,14.5218068210562,0.364144565993591
175309,14.4744192063391,0.371794718154741
175310,14.4407379625637,0.37917285096499
175311,14.3917345092093,0.388623315867147
175312,14.3397330487487,0.399264226013174
175313,14.2174495293328,0.419715840854705
175703,8.92021472618623,0.46958986707756
175704,8.9756374027492,0.464179295722619
175705,9.08356079591993,0.454670696361295
175706,9.13173727880394,0.450214010466914
175707,9.20080035864978,0.444396268738279
175708,9.22492029512601,0.441711747329633
175709,9.26869248576244,0.437731101140428
175710,9.34047820309971,0.432117850102237
175711,9.37936559077931,0.428573767021044
175712,9.43243353517116,0.424310517445871
175713,9.43354892789407,0.422839234294334
175714,9.45704117262644,0.420184515424629
175715,9.51189333396367,0.415823551439028
175716,9.47233220686144,0.416835615437768
175717,9.48108320308398,0.415203992616655
175718,9.43262687193946,0.417942746207763
175719,9.48416227625276,0.413236400384473
175720,9.47789561465851,0.413082353500498
175721,9.53719416577833,0.407742503831832
175722,9.56742241184678,0.404722383827976
175723,9.57784173062255,0.403254276703875
175724,9.64492004135533,0.397437724205579
175725,9.74712504318005,0.389687269737245
175726,9.57809621076759,0.402084563808859
175727,9.50982181471673,0.409141285631713
175728,9.73082770153104,0.388147452034332
175729,9.86113938323131,0.378332526093056
175730,9.88219325585854,0.375960297910277
175731,9.81925073408554,0.379453179850894
175732,9.92684314040697,0.371110552008113
175733,9.94606193660488,0.368907321700544
175734,9.93350951384383,0.368919477467395
175735,10.0182074052372,0.362407092364322
175736,10.1421632338571,0.354760034865815
175737,10.1517284965768,0.352846892543918
175738,10.2516697578107,0.347463482021261
175739,10.2461887146363,0.345893315089729
175740,10.3279131389306,0.341585539539026
175741,10.407344020968,0.337986632477894
175742,10.4501706752783,0.335216092201188
175743,10.4045242752637,0.33387445330853
175744,10.3749840479852,0.333072965018629
175745,10.4510214219887,0.328916744382581
175746,10.5438834621094,0.325104807104949
175747,10.4108892841261,0.32732566324371
175748,10.5473504572697,0.320908266862231
175749,10.5859894079428,0.31814610658146
175750,10.5361494399859,0.317866627184334
175751,10.5502018766047,0.315886112417984
175752,10.5731616943158,0.313577626669669
175753,10.5429697022269,0.313894568433192
175754,10.4828190714242,0.317142499104429
175755,10.4155363927151,0.322795608787561
175756,10.5144286796397,0.314085769053749
175757,10.5876955814382,0.308215093315206
175758,10.7844641197999,0.297298610239325
175759,10.8240918978642,0.294589748139769
175759,10.8240918978642,0.294589748139769
175759,10.8240918978642,0.294589748139769
175759,10.8240918978642,0.294589748139769
175760,10.9207963275867,0.291058321655639
175760,10.9207963275867,0.291058321655639
175760,10.9207963275867,0.291058321655639
175760,10.9207963275867,0.291058321655639
175761,10.9679924126738,0.288649714548107
175761,10.9679924126738,0.288649714548107
175761,10.9679924126738,0.288649714548107
175761,10.9679924126738,0.288649714548107
175762,11.0386383626257,0.286525984691395
175762,11.0386383626257,0.286525984691395
175762,11.0386383626257,0.286525984691395
175762,11.0386383626257,0.286525984691395
175763,11.0325437718341,0.284109307975683
175763,11.0325437718341,0.284109307975683
175763,11.0325437718341,0.284109307975683
175763,11.0325437718341,0.284109307975683
175764,11.0903597416746,0.282043019958754
175764,11.0903597416746,0.282043019958754
175764,11.0903597416746,0.282043019958754
175764,11.0903597416746,0.282043019958754
175765,11.0483221291078,0.279796923274224
175765,11.0483221291078,0.279796923274224
175765,11.0483221291078,0.279796923274224
175765,11.0483221291078,0.279796923274224
175766,11.0405000242065,0.278047936595902
175766,11.0405000242065,0.278047936595902
175766,11.0405000242065,0.278047936595902
175766,11.0405000242065,0.278047936595902
175767,11.0466738754197,0.276281133068476
175767,11.0466738754197,0.276281133068476
175767,11.0466738754197,0.276281133068476
175767,11.0466738754197,0.276281133068476
175768,11.1081090687081,0.273477923587435
175768,11.1081090687081,0.273477923587435
175768,11.1081090687081,0.273477923587435
175768,11.1081090687081,0.273477923587435
175769,11.1586054751811,0.271099701095309
175769,11.1586054751811,0.271099701095309
175769,11.1586054751811,0.271099701095309
175769,11.1586054751811,0.271099701095309
175770,11.2032918932669,0.268917695351494
175770,11.2032918932669,0.268917695351494
175770,11.2032918932669,0.268917695351494
175770,11.2032918932669,0.268917695351494
175771,11.0123100618141,0.273706109855494
175771,11.0123100618141,0.273706109855494
175771,11.0123100618141,0.273706109855494
175771,11.0123100618141,0.273706109855494
175772,11.1139049409595,0.267794939834635
175772,11.1139049409595,0.267794939834635
175772,11.1139049409595,0.267794939834635
175772,11.1139049409595,0.267794939834635
175773,11.4354293701705,0.265957302311568
175773,11.4354293701705,0.265957302311568
175773,11.4354293701705,0.265957302311568
175773,11.4354293701705,0.265957302311568
175774,11.4621223502362,0.264021510270584
175774,11.4621223502362,0.264021510270584
175774,11.4621223502362,0.264021510270584
175774,11.4621223502362,0.264021510270584
175775,11.3735501692976,0.258959729007846
175775,11.3735501692976,0.258959729007846
175775,11.3735501692976,0.258959729007846
175775,11.3735501692976,0.258959729007846
175776,11.2591153372251,0.258371318118446
175776,11.2591153372251,0.258371318118446
175776,11.2591153372251,0.258371318118446
175776,11.2591153372251,0.258371318118446
175777,11.2543342768625,0.257515711207278
175777,11.2543342768625,0.257515711207278
175777,11.2543342768625,0.257515711207278
175777,11.2543342768625,0.257515711207278
175778,11.1508967976448,0.263081889006683
175778,11.1508967976448,0.263081889006683
175778,11.1508967976448,0.263081889006683
175778,11.1508967976448,0.263081889006683
175779,11.2550140471962,0.256168477837952
175780,11.1997856872374,0.25970010193341
175781,11.283397853142,0.253926123921581
175782,11.3670068292919,0.249081530519298
175783,11.3587448506867,0.249069196646752
175784,11.4183183671311,0.245661811728263
175785,11.365230660881,0.248549095878072
175786,11.4951640265235,0.241284636766861
175787,11.5306916725399,0.239313303028337
175788,11.5625943365112,0.237523676569078
175789,11.550598173754,0.237502579555917
175790,11.5894296559457,0.23542706367723
175791,11.8175043537502,0.231956736530431
175792,11.7841169684854,0.229729698454278
175793,11.7978958779231,0.228307794252754
175794,12.0872803000809,0.23820057067143
175795,11.8614020609633,0.225647820213398
175796,12.1319694737475,0.235171618838807
175797,12.2464916665073,0.242469164286465
175798,12.3158108290164,0.246333618320142
175799,12.3078885026944,0.241414026066707
175800,12.0138469378521,0.219853789605626
175801,12.0951094033134,0.220006835982832
175801,12.0951094033134,0.220006835982832
175801,12.0951094033134,0.220006835982832
175801,12.0951094033134,0.220006835982832
175802,12.0622660158887,0.217723715413322
175802,12.0622660158887,0.217723715413322
175802,12.0622660158887,0.217723715413322
175802,12.0622660158887,0.217723715413322
175803,12.1360141823215,0.217700241959775
175803,12.1360141823215,0.217700241959775
175803,12.1360141823215,0.217700241959775
175803,12.1360141823215,0.217700241959775
175804,12.1159352511372,0.215835461847482
175804,12.1159352511372,0.215835461847482
175804,12.1159352511372,0.215835461847482
175804,12.1159352511372,0.215835461847482
175805,12.1495963441939,0.215057329514576
175805,12.1495963441939,0.215057329514576
175805,12.1495963441939,0.215057329514576
175805,12.1495963441939,0.215057329514576
175806,12.193901749706,0.214562703726921
175806,12.193901749706,0.214562703726921
175806,12.193901749706,0.214562703726921
175806,12.193901749706,0.214562703726921
175807,12.2032016864481,0.213455632563499
175807,12.2032016864481,0.213455632563499
175807,12.2032016864481,0.213455632563499
175807,12.2032016864481,0.213455632563499
175808,12.2207138691364,0.212586671707414
175808,12.2207138691364,0.212586671707414
175808,12.2207138691364,0.212586671707414
175808,12.2207138691364,0.212586671707414
175809,12.2683961013536,0.212269689557614
175809,12.2683961013536,0.212269689557614
175809,12.2683961013536,0.212269689557614
175809,12.2683961013536,0.212269689557614
175810,12.3101483142694,0.212009185567801
175810,12.3101483142694,0.212009185567801
175810,12.3101483142694,0.212009185567801
175810,12.3101483142694,0.212009185567801
175811,12.3863708422534,0.213229919229984
175811,12.3863708422534,0.213229919229984
175811,12.3863708422534,0.213229919229984
175811,12.3863708422534,0.213229919229984
175812,12.3863430682367,0.211644780322452
175812,12.3863430682367,0.211644780322452
175812,12.3863430682367,0.211644780322452
175812,12.3863430682367,0.211644780322452
175813,12.4684651155379,0.213736652283452
175813,12.4684651155379,0.213736652283452
175813,12.4684651155379,0.213736652283452
175813,12.4684651155379,0.213736652283452
175814,12.4814368753175,0.212614041378416
175814,12.4814368753175,0.212614041378416
175814,12.4814368753175,0.212614041378416
175814,12.4814368753175,0.212614041378416
175815,12.5098589952779,0.212362472552368
175815,12.5098589952779,0.212362472552368
175815,12.5098589952779,0.212362472552368
175815,12.5098589952779,0.212362472552368
175816,12.5494742192825,0.212783813543392
175816,12.5494742192825,0.212783813543392
175816,12.5494742192825,0.212783813543392
175816,12.5494742192825,0.212783813543392
175817,12.6226038548691,0.215590838423955
175817,12.6226038548691,0.215590838423955
175817,12.6226038548691,0.215590838423955
175817,12.6226038548691,0.215590838423955
175818,12.7374192539737,0.223133373716893
175818,12.7374192539737,0.223133373716893
175818,12.7374192539737,0.223133373716893
175818,12.7374192539737,0.223133373716893
175819,12.7766146663185,0.224343734645148
175819,12.7766146663185,0.224343734645148
175819,12.7766146663185,0.224343734645148
175819,12.7766146663185,0.224343734645148
175820,12.7644182223739,0.220447977159428
